Year,Make,Model,Type,Seats,Doors
2016,Renault,CAPTUR,1.2 L Dual Clutch PE SUV,5,5
2016,Renault,CAPTUR,1.2 L Dual Clutch SE SUV,5,5
2016,Renault,DUSTER,2.0 L  PE SUV,5,5
2016,Renault,DUSTER,2.0 L  SE SUV,5,5
2016,Renault,DUSTER,2.0 L  SE+ SUV,5,5
2016,Renault,FLUENCE,1.6 L CVT PE Sedan,5,4
2016,Renault,FLUENCE,2.0 L CVT LE PLUS Sedan,5,4
2016,Renault,FLUENCE,2.0 L CVT LE Sedan,5,4
2016,Renault,KOLEOS,2.5 L CVT LE SUV,5,5
2016,Renault,KOLEOS,2.5 L CVT PE SUV,5,5
2016,Renault,KOLEOS,2.5 L CVT SE SUV,5,5
2016,Renault,MEGANE,2.0 L CVT LE Hatchback,5,5
2016,Renault,MEGANE,2.0 L CVT SE Hatchback,5,5
2016,Renault,SAFRANE,2.0 L CVT PE Sedan,5,4
2016,Renault,SAFRANE,2.0 L CVT SE Sedan,5,4
2016,Renault,SYMBOL,1.6 L  LE Sedan,5,4
2016,Renault,SYMBOL,1.6 L  PE Sedan,5,4
2016,Renault,SYMBOL,1.6 L  SE Sedan,5,4
2016,Rolls-Royce,DAWN,6.6 L  STD Convertible,4,2
2016,Rolls-Royce,GHOST,6.6 L  SWB Sedan,5,4
2016,Rolls-Royce,PHANTOM,6.7 L  EWB Sedan,5,4
2016,Rolls-Royce,PHANTOM,6.7 L  STD Sedan,5,4
2016,Rolls-Royce,WRAITH,6.6 L  STD Coupe,4,2
2016,Škoda,OCTAVIA,1.4 L DSG AMBITION Hatchback,5,5
2016,Škoda,OCTAVIA,1.4 L DSG ELEGANCE PLUS Hatchback,5,5
2016,Škoda,OCTAVIA,1.4 L DSG STYLE Hatchback,5,5
2016,Škoda,OCTAVIA,2.0 L DSG VRS EXTREME Hatchback,5,5
2016,Škoda,RAPID,1.6 L TIPTRONIC STYLE Sedan,5,4
2016,Škoda,SUPERB,2.0 L  L&K Hatchback,5,5
2016,Ssangyong,KORANDO,2.0 L  DLX SUV,7,5
2016,Ssangyong,TIVOLI,1.6 L  DLX SUV,5,5
2016,Ssangyong,TIVOLI,1.6 L  STD SUV,5,5
2016,Subaru,BRZ,2.0 L  PREMIUM Coupe,4,2
2016,Subaru,BRZ,2.0 L  STD Coupe,4,2
2016,Subaru,BRZ,2.0 L MANUAL PREMIUM Coupe,4,2
2016,Subaru,BRZ,2.0 L MANUAL STD Coupe,4,2
2016,Subaru,FORESTER,2.5 L  PREMIUM SUV,5,5
2016,Subaru,FORESTER,2.5 L  SPORT SUV,5,5
2016,Subaru,IMPREZA,1.6 L CVT STD Sedan,5,4
2016,Subaru,IMPREZA,2.0 L  STD Sedan,5,4
2016,Subaru,LEGACY,2.5 L CVT PREMIUM Sedan,5,4
2016,Subaru,LEGACY,2.5 L CVT STD Sedan,5,4
2016,Subaru,LEGACY,3.6 L CVT R-S Sedan,5,4
2016,Subaru,OUTBACK,2.5 L CVT STD Estate,5,5
2016,Subaru,OUTBACK,2.5 L CVT TOP Estate,5,5
2016,Subaru,OUTBACK,3.6 L  R-S Estate,5,5
2016,Subaru,WRX,2.0 L MANUAL STD Sedan,5,4
2016,Subaru,WRX,2.5 L  STI PREMIUM Sedan,5,4
2016,Subaru,WRX,2.5 L  STI Sedan,5,4
2016,Subaru,WRX,2.5 L MANUAL STI PREMIUM Sedan,5,4
2016,Subaru,WRX,2.5 L MANUAL STI Sedan,5,4
2016,Subaru,XV,2.0 L CVT PREMIUM SUV,5,5
2016,Subaru,XV,2.0 L CVT STD SUV,5,5
2016,Suzuki,APV,1.6 L  GLX- DELUXE MPV,8,5
2016,Suzuki,APV,1.6 L MANUAL GLX- DELUXE MPV,8,5
2016,Suzuki,APV,1.6 L MANUAL PANEL Panel Van,2,5
2016,Suzuki,CELERIO,1.0 L  GL Hatchback,4,5
2016,Suzuki,CIAZ,1.4 L  GL Sedan,5,4
2016,Suzuki,CIAZ,1.4 L  GLX Sedan,5,4
2016,Suzuki,ERTIGA,1.4 L  GL MPV,7,5
2016,Suzuki,ERTIGA,1.4 L  GLX MPV,7,5
2016,Suzuki,GRAND VITARA,2.4 L  DLX SUV,5,5
2016,Suzuki,GRAND VITARA,2.4 L  JLX SUV,5,3
2016,Suzuki,GRAND VITARA,2.4 L  JLX SUV,5,5
2016,Suzuki,JIMNY,1.3 L  JXL SUV,4,3
2016,Suzuki,JIMNY,1.3 L MANUAL JXL SUV,4,3
2016,Suzuki,KIZASHI,2.4 L CVT SPORT Sedan,5,4
2016,Suzuki,SWIFT,1.2 L  GL Hatchback,5,5
2016,Suzuki,SWIFT,1.2 L  GL+ Hatchback,5,5
2016,Suzuki,SWIFT,1.4 L  GLX Hatchback,5,5
2016,Suzuki,SWIFT,1.6 L CVT SPORT Hatchback,5,5
2016,Suzuki,SX4 S-CROSS,1.6 L CVT GL+ Hatchback,5,5
2016,Suzuki,VITARA,1.6 L  GLX SUV,5,5
2016,Suzuki,VITARA,1.6 L  GLX+ SUV,5,5
2016,Toyota,86,2.0 L  VT Coupe,4,2
2016,Toyota,86,2.0 L  VTX Coupe,4,2
2016,Toyota,86,2.0 L MANUAL GTX Coupe,4,2
2016,Toyota,AURION,3.5 L  SPORT Sedan,5,4
2016,Toyota,AVALON,3.5 L  LIMITED Sedan,5,4
2016,Toyota,AVALON,3.5 L  SE Sedan,5,4
2016,Toyota,AVALON,3.5 L  SE+ Sedan,5,4
2016,Toyota,AVANZA,1.5 L  GLS MPV,7,5
2016,Toyota,AVANZA,1.5 L  SE MPV,7,5
2016,Toyota,CAMRY,2.5 L  LIMITED Sedan,5,4
2016,Toyota,CAMRY,2.5 L  S Sedan,5,4
2016,Toyota,CAMRY,2.5 L  SE Sedan,5,4
2016,Toyota,CAMRY,2.5 L  SE+ Sedan,5,4
2016,Toyota,COROLLA,1.6 L  LIMITED Sedan,5,4
2016,Toyota,COROLLA,1.6 L  SE Sedan,5,4
2016,Toyota,COROLLA,1.6 L  SE+ Sedan,5,4
2016,Toyota,COROLLA,2.0 L  LIMITED Sedan,5,4
2016,Toyota,COROLLA,2.0 L  SE Sedan,5,4
2016,Toyota,COROLLA,2.0 L  SE+ Sedan,5,4
2016,Toyota,FJ CRUISER,4.0 L  GXR SUV,5,5
2016,Toyota,FJ CRUISER,4.0 L  VXR SUV,5,5
2016,Toyota,FJ CRUISER,4.0 L  XTREME SUV,5,5
2016,Toyota,FORTUNER,2.7 L  EXR SUV,7,5
2016,Toyota,FORTUNER,4.0 L  GXR SUV,7,5
2016,Toyota,FORTUNER,4.0 L  VXR SUV,7,5
2016,Toyota,INNOVA,2.7 L  LIMITED MPV,8,5
2016,Toyota,INNOVA,2.7 L  SE MPV,8,5
2016,Toyota,INNOVA,2.7 L  SE+ MPV,8,5
2016,Toyota,INNOVA,2.7 L  TAXI MPV,8,5
2016,Toyota,LAND CRUISER,4.0 L  EXR SUV,8,5
2016,Toyota,LAND CRUISER,4.0 L  GXR SUV,8,5
2016,Toyota,LAND CRUISER,4.6 L  EXR SUV,8,5
2016,Toyota,LAND CRUISER,4.6 L  GXR SUV,8,5
2016,Toyota,LAND CRUISER,4.6 L  VXR SUV,8,5
2016,Toyota,LAND CRUISER,5.7 L  EXR SUV,8,5
2016,Toyota,LAND CRUISER,5.7 L  GXR SUV,8,5
2016,Toyota,LAND CRUISER,5.7 L  VXR SUV,8,5
2016,Toyota,LAND CRUISER 70,4.0 L MANUAL HT SLWB SUV,9,5
2016,Toyota,LAND CRUISER 70,4.0 L MANUAL HT SWB SUV,5,3
2016,Toyota,LAND CRUISER PICK UP,4.0 L MANUAL EXR Pick Up,3,2
2016,Toyota,LAND CRUISER PICK UP,4.0 L MANUAL GXR Pick Up Double Cab,6,4
2016,Toyota,LAND CRUISER PICK UP,4.0 L MANUAL VXR Pick Up,3,2
2016,Toyota,PRADO,2.7 L  EXR SUV,7,5
2016,Toyota,PRADO,2.7 L  GXR SUV,5,3
2016,Toyota,PRADO,2.7 L  GXR SUV,7,5
2016,Toyota,PRADO,2.7 L  VXR SUV,7,5
2016,Toyota,PRADO,4.0 L  EXR SUV,7,5
2016,Toyota,PRADO,4.0 L  GXR SUV,7,5
2016,Toyota,PRADO,4.0 L  VXR SUV,7,5
2016,Toyota,PREVIA,2.4 L  S MPV,8,5
2016,Toyota,PREVIA,2.4 L  SE MPV,7,5
2016,Toyota,PRIUS,1.8 L CVT DYNAMIC Hatchback,5,5
2016,Toyota,PRIUS,1.8 L CVT ICONIC Hatchback,5,5
2016,Toyota,RAV4,2.5 L  EX SUV,5,5
2016,Toyota,RAV4,2.5 L  EXR SUV,5,5
2016,Toyota,RAV4,2.5 L  GXR SUV,5,5
2016,Toyota,RAV4,2.5 L  VX SUV,5,5
2016,Toyota,RAV4,2.5 L  VXR SUV,5,5
2016,Toyota,SEQUOIA,5.7 L  EXR SUV,8,5
2016,Toyota,SEQUOIA,5.7 L  GXR SUV,8,5
2016,Toyota,SEQUOIA,5.7 L  VXR SUV,8,5
2016,Toyota,YARIS,1.3 L  S+ Hatchback,5,5
2016,Toyota,YARIS,1.3 L  SE Hatchback,5,5
2016,Toyota,YARIS,1.5 L  SE Hatchback,5,5
2016,Toyota,YARIS,1.5 L  SE Sedan,5,4
2016,Toyota,YARIS,1.5 L  SE+ Hatchback,5,5
2016,Toyota,YARIS,1.5 L  SE+ Sedan,5,4
2016,Toyota,YARIS,1.5 L  SPORT Sedan,5,4
2016,Volkswagen,BEETLE,2.0 L DSG EXCLUSIVE Convertible,4,2
2016,Volkswagen,BEETLE,2.0 L DSG R LINE Convertible,4,2
2016,Volkswagen,BEETLE,2.0 L DSG R LINE Hatchback,4,3
2016,Volkswagen,BEETLE,2.0 L DSG S Hatchback,4,3
2016,Volkswagen,BEETLE,2.0 L DSG SE Convertible,4,2
2016,Volkswagen,BEETLE,2.0 L DSG SE Hatchback,4,3
2016,Volkswagen,BEETLE,2.0 L DSG SEL Convertible,4,2
2016,Volkswagen,BEETLE,2.0 L DSG SEL Hatchback,4,3
2016,Volkswagen,CC,2.0 L DSG R-LINE Sedan,5,4
2016,Volkswagen,CC,2.0 L DSG S Sedan,5,4
2016,Volkswagen,CC,2.0 L DSG SE Sedan,5,4
2016,Volkswagen,CC,2.0 L DSG SEL Sedan,5,4
2016,Volkswagen,CC,2.0 L DSG SPORT Sedan,5,4
2016,Volkswagen,CC,3.6 L DSG R-LINE Sedan,5,4
2016,Volkswagen,CC,3.6 L DSG V6 Sedan,5,4
2016,Volkswagen,GOLF,1.2 L DSG S Hatchback,5,5
2016,Volkswagen,GOLF,1.2 L DSG SE Hatchback,5,5
2016,Volkswagen,GOLF,1.4 L DSG SEL Hatchback,5,5
2016,Volkswagen,GOLF,2.0 L DSG GTI CLUBSPORT Hatchback,5,5
2016,Volkswagen,GOLF,2.0 L DSG GTI PK1 Hatchback,5,5
2016,Volkswagen,GOLF,2.0 L DSG GTI PK2 Hatchback,5,5
2016,Volkswagen,GOLF,2.0 L DSG R Hatchback,5,5
2016,Volkswagen,GOLF,2.0 L DSG R PACK 3 Hatchback,5,5
2016,Volkswagen,GOLF,2.0 L DSG R SEL Hatchback,5,3
2016,Volkswagen,JETTA,2.0 L  S Sedan,5,4
2016,Volkswagen,JETTA,2.0 L  SE Sedan,5,4
2016,Volkswagen,JETTA,2.5 L  SE Sedan,5,4
2016,Volkswagen,JETTA,2.5 L  SEL Sedan,5,4
2016,Volkswagen,PASSAT,2.5 L TIPTRONIC R LINE Sedan,5,4
2016,Volkswagen,PASSAT,2.5 L TIPTRONIC S Sedan,5,4
2016,Volkswagen,PASSAT,2.5 L TIPTRONIC SE Sedan,5,4
2016,Volkswagen,PASSAT,2.5 L TIPTRONIC SEL Sedan,5,4
2016,Volkswagen,PASSAT,2.5 L TIPTRONIC SPORT Sedan,5,4
2016,Volkswagen,POLO,1.6 L TIPTRONIC S Sedan,5,4
2016,Volkswagen,POLO,1.6 L TIPTRONIC SE Sedan,5,4
2016,Volkswagen,SCIROCCO,1.4 L DSG STD Hatchback,4,3
2016,Volkswagen,SCIROCCO,2.0 L DSG R Hatchback,4,3
2016,Volkswagen,SCIROCCO,2.0 L DSG STD Hatchback,4,3
2016,Volkswagen,TIGUAN,1.4 L DSG R-LINE SUV,5,5
2016,Volkswagen,TIGUAN,1.4 L DSG S SUV,5,5
2016,Volkswagen,TIGUAN,1.4 L DSG SE SUV,5,5
2016,Volkswagen,TIGUAN,2.0 L TIPTRONIC R-LINE SUV,5,5
2016,Volkswagen,TIGUAN,2.0 L TIPTRONIC S SUV,5,5
2016,Volkswagen,TIGUAN,2.0 L TIPTRONIC SE SUV,5,5
2016,Volkswagen,TIGUAN,2.0 L TIPTRONIC SEL SUV,5,5
2016,Volkswagen,TIGUAN,2.0 L TIPTRONIC TRACK & STYLE SUV,5,5
2016,Volkswagen,TOUAREG,3.6 L TIPTRONIC R-LINE SUV,5,5
2016,Volkswagen,TOUAREG,3.6 L TIPTRONIC S SUV,5,5
2016,Volkswagen,TOUAREG,3.6 L TIPTRONIC SE SUV,5,5
2016,Volkswagen,TOUAREG,3.6 L TIPTRONIC SEL SUV,5,5
2016,Volkswagen,TOUAREG,3.6 L TIPTRONIC SPORT SUV,5,5
2016,Volkswagen,TOUAREG,4.2 L TIPTRONIC R-LINE SUV,5,5
2016,Volvo,S60,2.0 L GEARTRONIC R DESIGN Sedan,5,4
2016,Volvo,S60,3.0 L  POLESTAR Sedan,5,4
2016,Volvo,V40,2.0 L GEARTRONIC POLESTAR Hatchback,5,5
2016,Volvo,V40,2.0 L GEARTRONIC R DESIGN Hatchback,5,5
2016,Volvo,V60,2.0 L GEARTRONIC R-DESIGN Estate,5,4
2016,Volvo,V60,3.0 L  POLESTAR Estate,5,5
2016,Volvo,V70,2.0 L GEARTRONIC T5 SILVER Estate,5,5
2016,Volvo,XC60,2.0 L  KINETIC SUV,5,5
2016,Volvo,XC60,2.0 L  POLESTAR SUV,5,5
2016,Volvo,XC60,2.0 L POWERSHIFT BLACK SUV,5,5
2016,Volvo,XC60,2.0 L POWERSHIFT MOMENTUM SUV,5,5
2016,Volvo,XC60,2.0 L POWERSHIFT SILVER SUV,5,5
2016,Volvo,XC90,2.0 L GEARTRONIC INSCRIPTION SUV,7,5
2016,Volvo,XC90,2.0 L GEARTRONIC MOMENTUM PLUS SUV,7,5
2016,Volvo,XC90,2.0 L GEARTRONIC MOMENTUM SUV,7,5
2016,Volvo,XC90,2.0 L GEARTRONIC R DESIGN SUV,7,5
2015,Alfa Romeo,4C,1.8 L Dual Clutch LAUNCH EDITION Coupe,2,2
2015,Alfa Romeo,4C,1.8 L Dual Clutch STD Coupe,2,2
2015,Alfa Romeo,GIULIETTA,1.4 L Dual Clutch DISTINCTIVE Hatchback,5,5
2015,Alfa Romeo,GIULIETTA,1.4 L Dual Clutch EXCLUSIVE Hatchback,5,5
2015,Alfa Romeo,GIULIETTA,1.4 L Dual Clutch PREMIUM Hatchback,5,5
2015,Alfa Romeo,GIULIETTA,1.8 L Dual Clutch QV Hatchback,5,5
2015,Alfa Romeo,GIULIETTA,1.8 L Dual Clutch QV MID Hatchback,5,5
2015,Alfa Romeo,GIULIETTA,1.8 L Dual Clutch QV+ Hatchback,5,5
2015,Aston Martin,DB9,6.0 L TIPTRONIC STD Coupe,4,2
2015,Aston Martin,RAPIDE S,5.9 L TOUCHTRONIC STD Sedan,4,4
2015,Aston Martin,V12 VANTAGE,6.0 L  S Convertible,4,2
2015,Aston Martin,V12 VANTAGE,6.0 L  S Coupe,4,2
2015,Aston Martin,VANQUISH,6.0 L MULTIMODE STD Coupe,4,2
2015,Aston Martin,VANQUISH,6.0 L MULTIMODE VOLANTE Convertible,4,2
2015,Aston Martin,VANTAGE,4.7 L  N430 Coupe,2,2
2015,Aston Martin,VANTAGE,4.7 L  S Coupe,2,2
2015,Aston Martin,VANTAGE,4.7 L  STD Coupe,2,2
2015,Audi,A1,1.4 L S-TRONIC 30 TFSI AMBITION Hatchback,4,3
2015,Audi,A1,1.4 L S-TRONIC 40 TFSI AMBITION Hatchback,4,3
2015,Audi,A3,1.4 L S-TRONIC 30 TFSI Sedan,5,4
2015,Audi,A3,1.4 L S-TRONIC 40 TFSI Sedan,5,4
2015,Audi,A3,1.4 L S-TRONIC AMBITION 30 TFSI Sedan,5,4
2015,Audi,A3,1.8 L S-TRONIC AMBITION 40 TFSI Sedan,5,4
2015,Audi,A3,1.8 L S-TRONIC AMBITTION 40 TFSI S-LINE Sedan,5,4
2015,Audi,A4,1.8 L MULTITRONIC 25 TFSI S-LINE Sedan,5,4
2015,Audi,A4,1.8 L MULTITRONIC 25 TFSI Sedan,5,4
2015,Audi,A4,1.8 L MULTITRONIC 35 TFSI Sedan,5,4
2015,Audi,A4,2.0 L S-TRONIC 45 TFSI S-LINE Sedan,5,4
2015,Audi,A4,3.0 L S-TRONIC 50 TFSI S-LINE Sedan,5,4
2015,Audi,A4,3.0 L S-TRONIC 50 TFSI Sedan,5,4
2015,Audi,A5,1.8 L MULTITRONIC 35 TFSI Convertible,4,2
2015,Audi,A5,1.8 L MULTITRONIC 35 TFSI Coupe,4,2
2015,Audi,A5,1.8 L MULTITRONIC 35 TFSI Hatchback,5,5
2015,Audi,A5,1.8 L MULTITRONIC 35 TFSI S-LINE Coupe,4,2
2015,Audi,A5,1.8 L MULTITRONIC 35 TFSI S-LINE Hatchback,5,5
2015,Audi,A5,1.8 L MULTITRONIC S-Line Convertible,4,2
2015,Audi,A5,2.0 L S-TRONIC 45 TFSI BLACK SPORT EDITION Coupe,4,2
2015,Audi,A5,2.0 L S-TRONIC 45 TFSI Convertible,4,2
2015,Audi,A5,2.0 L S-TRONIC 45 TFSI Hatchback,4,5
2015,Audi,A5,2.0 L S-TRONIC 45 TFSI S-LINE Coupe,4,2
2015,Audi,A5,2.0 L S-TRONIC 45 TFSI S-LINE Hatchback,4,5
2015,Audi,A5,2.0 L S-TRONIC S-Line Convertible,4,2
2015,Audi,A5,3.0 L S-TRONIC 50 TFSI Coupe,4,2
2015,Audi,A5,3.0 L S-TRONIC 50 TFSI Hatchback,5,5
2015,Audi,A5,3.0 L S-TRONIC 50 TFSI S-LINE Coupe,4,2
2015,Audi,A5,3.0 L S-TRONIC 50 TFSI S-LINE Hatchback,5,5
2015,Audi,A5,3.0 L S-TRONIC S-Line Convertible,4,2
2015,Audi,A5,3.0 L S-TRONIC STD Convertible,4,2
2015,Audi,A6,2.0 L MULTITRONIC 35 TFSI BUSINESS EDITION Sedan,5,4
2015,Audi,A6,2.0 L MULTITRONIC 35 TFSI S-LINE Sedan,5,4
2015,Audi,A6,2.0 L MULTITRONIC 35 TFSI Sedan,5,4
2015,Audi,A6,2.0 L MULTITRONIC AMBITION 35 TFSI Sedan,5,4
2015,Audi,A6,2.8 L S-TRONIC 35 FSI BUSINESS EDITION Sedan,5,4
2015,Audi,A6,2.8 L S-TRONIC 35 FSI S-LINE Sedan,5,4
2015,Audi,A6,2.8 L S-TRONIC 35 FSI Sedan,5,4
2015,Audi,A6,3.0 L S-TRONIC 50 TFSI S-LINE Sedan,5,4
2015,Audi,A6,3.0 L S-TRONIC 50 TFSI Sedan,5,4
2015,Audi,A7,2.8 L S-TRONIC 35 FSI Hatchback,4,5
2015,Audi,A7,2.8 L S-TRONIC 35 FSI Hatchback,5,5
2015,Audi,A7,3.0 L S-TRONIC 50 TFSI Hatchback,4,5
2015,Audi,A7,3.0 L S-TRONIC 50 TFSI Hatchback,5,5
2015,Audi,A8,3.0 L TIPTRONIC L 50 TFSI Sedan,5,4
2015,Audi,A8,4.0 L TIPTRONIC L 60 TFSI HIGH SPEC Sedan,4,4
2015,Audi,A8,4.0 L TIPTRONIC L 60 TFSI HIGH SPEC Sedan,5,4
2015,Audi,A8,4.0 L TIPTRONIC L 60 TFSI Sedan,5,4
2015,Audi,A8,6.3 L TIPTRONIC L W12 Sedan,5,4
2015,Audi,Q3,2.0 L S-TRONIC 35 TFSI SUV,5,5
2015,Audi,Q3,2.0 L S-TRONIC 40 TFSI S-LINE SUV,5,5
2015,Audi,Q5,2.0 L TIPTRONIC 40 TFSI S-LINE SUV,5,5
2015,Audi,Q5,2.0 L TIPTRONIC 40 TFSI SUV,5,5
2015,Audi,Q5,3.0 L S-TRONIC 45 TFSI S-LINE SUV,5,5
2015,Audi,Q7,3.0 L TIPTRONIC 35 TFSI S-LINE SUV,7,5
2015,Audi,Q7,3.0 L TIPTRONIC 35 TFSI SUV,7,5
2015,Audi,Q7,3.0 L TIPTRONIC 40 TFSI S-LINE SUV,7,5
2015,Audi,R8,4.2 L S-TRONIC FSI Coupe,2,2
2015,Audi,R8,5.2 L S-TRONIC V10 PLUS Coupe,2,2
2015,Audi,R8 SPYDER,4.2 L S-TRONIC FSI Convertible,2,2
2015,Audi,R8 SPYDER,5.2 L S-TRONIC FSI Convertible,2,2
2015,Audi,RS4,4.2 L S-TRONIC STD Estate,5,5
2015,Audi,RS5,4.2 L S-TRONIC STD Coupe,4,2
2015,Audi,RS6,4.0 L TIPTRONIC STD Estate,5,5
2015,Audi,RS7,4.0 L S-TRONIC STD Hatchback,4,5
2015,Audi,S3,2.0 L S-TRONIC S-Line Sedan,5,4
2015,Audi,S6,4.0 L S-TRONIC S-Line Sedan,5,4
2015,Audi,S7,4.0 L S-TRONIC TOP Sedan,5,4
2015,Audi,S8,4.0 L S-TRONIC TOP Sedan,5,4
2015,Audi,TT,1.8 L S-TRONIC 40 TFSI Coupe,4,2
2015,Audi,TT,2.0 L S-TRONIC 45 TFSI Coupe,4,2
2015,Audi,TT,2.0 L S-TRONIC 45 TFSI S-LINE Convertible,2,2
2015,Audi,TT,2.0 L S-TRONIC 45 TFSI S-LINE Coupe,4,2
2015,Audi,TT,2.5 L S-TRONIC RS QUATTRO Coupe,4,2
2015,Baic,A115,1.5 L  COMFORT Hatchback,5,5
2015,Baic,A115,1.5 L  COMFORT Sedan,5,4
2015,Baic,A115,1.5 L  STD Sedan,5,4
2015,Baic,A520T,2.0 L  FASHION Sedan,5,4
2015,Bentley,CONTINENTAL,4.0 L TIPTRONIC GT Coupe,4,2
2015,Bentley,CONTINENTAL,4.0 L TIPTRONIC GT V8 S Coupe,4,2
2015,Bentley,CONTINENTAL,4.0 L TIPTRONIC GT3-R Coupe,4,2
2015,Bentley,CONTINENTAL,6.0 L TIPTRONIC GT SPEED Convertible,4,2
2015,Bentley,CONTINENTAL,6.0 L TIPTRONIC GT SPEED Coupe,4,2
2015,Bentley,CONTINENTAL,6.0 L TIPTRONIC GTC Convertible,4,2
2015,Bentley,CONTINENTAL,6.0 L TIPTRONIC MULLINER Coupe,4,2
2015,Bentley,FLYING SPUR,4.0 L TIPTRONIC V8 Sedan,5,4
2015,Bentley,FLYING SPUR,6.0 L TIPTRONIC W12 Sedan,4,4
2015,Bentley,FLYING SPUR,6.0 L TIPTRONIC W12 Sedan,5,4
2015,Bentley,MULSANNE,6.7 L TIPTRONIC STD Sedan,5,4
2015,BMW,116i,1.6 L STEPTRONIC STD Hatchback,5,5
2015,BMW,118i,2.0 L STEPTRONIC SPORT LINE Hatchback,5,5
2015,BMW,218i ACTIVE TOURER,1.5 L  STD SUV,5,5
2015,BMW,220i,2.0 L  SPORTSLINE Coupe,4,2
2015,BMW,220i,2.0 L  STD Convertible,4,2
2015,BMW,220i,2.0 L  STD Coupe,4,2
2015,BMW,225i ACTIVE TOURER,2.0 L  STD SUV,5,5
2015,BMW,228i,2.0 L  M SPORTS Coupe,4,2
2015,BMW,228i,2.0 L  STD Convertible,4,2
2015,BMW,3 Series GT,2.0 L  320i M SPORT Hatchback,4,5
2015,BMW,3 Series GT,2.0 L  320i SPORT + LUXURY LINE Hatchback,4,5
2015,BMW,3 Series GT,2.0 L  320I SPORT LINE Hatchback,4,5
2015,BMW,3 Series GT,2.0 L  328i Hatchback,4,5
2015,BMW,3 Series GT,2.0 L  328i M SPORT Hatchback,4,5
2015,BMW,3 Series GT,2.0 L  328i SPORT + LUXURY LINE Hatchback,4,5
2015,BMW,316i,1.6 L STEPTRONIC EXCLUSIVE Sedan,5,4
2015,BMW,316i,1.6 L STEPTRONIC LUXURY Sedan,5,4
2015,BMW,316i,1.6 L STEPTRONIC SPECIAL EDITION Sedan,5,4
2015,BMW,320i,2.0 L STEPTRONIC EXECUTIVE Sedan,5,4
2015,BMW,320i,2.0 L STEPTRONIC FULL OPTIONS M SPORT Sedan,5,4
2015,BMW,320i,2.0 L STEPTRONIC FULL OPTIONS Sedan,5,4
2015,BMW,320i,2.0 L STEPTRONIC SPECIAL EDITION M SPORT Sedan,5,4
2015,BMW,320i,2.0 L STEPTRONIC SPECIAL EDITION Sedan,5,4
2015,BMW,320i,2.0 L STEPTRONIC STD Sedan,5,4
2015,BMW,328i,2.0 L STEPTRONIC FULL OPTIONS M SPORT Sedan,5,4
2015,BMW,328i,2.0 L STEPTRONIC FULL OPTIONS Sedan,5,4
2015,BMW,328i,2.0 L STEPTRONIC SPECIAL EDITION Sedan,5,4
2015,BMW,328i,2.0 L STEPTRONIC SPORTS Sedan,5,4
2015,BMW,335i,3.0 L STEPTRONIC FULL OPTIONS Sedan,5,4
2015,BMW,335i,3.0 L STEPTRONIC M SPORT Sedan,5,4
2015,BMW,335i,3.0 L STEPTRONIC SPORTS Sedan,5,4
2015,BMW,420i,2.0 L  EXECUTIVE Coupe,4,2
2015,BMW,420i,2.0 L  M SPORT Coupe/Cabriolet,4,2
2015,BMW,420i,2.0 L  MIDDLE EAST EDITION Coupe,4,2
2015,BMW,420i,2.0 L  MIDDLE EAST EDITION M SPORT Coupe,4,2
2015,BMW,420i,2.0 L  SPORTS LINE Coupe,4,2
2015,BMW,420i,2.0 L  SPORTS LINE Coupe/Cabriolet,4,2
2015,BMW,420I GRAN COUPE,2.0 L  MODERN+SPORT+LUXURY LINES Hatchback,5,5
2015,BMW,420I GRAN COUPE,2.0 L  MODERN+SPORT+LUXURY M SPORT Hatchback,5,5
2015,BMW,420I GRAN COUPE,2.0 L  SPORTLINE Hatchback,5,5
2015,BMW,428i,2.0 L  EXECUTIVE Coupe,4,2
2015,BMW,428i,2.0 L  M SPORT Coupe,4,2
2015,BMW,428i,2.0 L  M SPORT Coupe/Cabriolet,4,2
2015,BMW,428i,2.0 L  MIDDLE EAST EDITION Coupe,4,2
2015,BMW,428i,2.0 L  MIDDLE EAST EDITION M SPORT Coupe,4,2
2015,BMW,428i,2.0 L  SPORT + LUXURY LINES Coupe,4,2
2015,BMW,428i,2.0 L  SPORT + LUXURY LINES Coupe/Cabriolet,4,2
2015,BMW,428i,2.0 L  SPORTS LINE Coupe,4,2
2015,BMW,428i,2.0 L  SPORTS LINE Coupe/Cabriolet,4,2
2015,BMW,428i,2.0 L  STD Coupe/Cabriolet,4,2
2015,BMW,428I GRAN COUPE,2.0 L  SPORT + LUXURY LINES Hatchback,5,5
2015,BMW,428I GRAN COUPE,2.0 L  SPORT + LUXURY LINES M SPORT Hatchback,5,5
2015,BMW,428I GRAN COUPE,2.0 L  STD Hatchback,5,5
2015,BMW,435i,3.0 L  LUXURY LINE Coupe,4,2
2015,BMW,435i,3.0 L  M Sport Coupe,4,2
2015,BMW,435i,3.0 L  M Sport Coupe/Cabriolet,4,2
2015,BMW,435i,3.0 L  MIDDLE EAST EDITION Coupe,4,2
2015,BMW,435i,3.0 L  MIDDLE EAST EDITION M SPORT Coupe,4,2
2015,BMW,435i,3.0 L  SPORT + LUXURY LINES Coupe,4,2
2015,BMW,435i,3.0 L  SPORTS LINE Coupe,4,2
2015,BMW,435i,3.0 L  SPORTS LINE Coupe/Cabriolet,4,2
